ticket_id,customer_id,category,status,created_at,resolved_at,churn_risk
3077,1273,Shipping,In Progress,2024-02-21 19:41:10.353593,2024-07-26 22:04:02.903301,0.0
3078,1865,Return,Open,2024-04-24 00:33:28.233854,,0.0
3079,7229,Account,Closed,2024-05-30 08:33:59.177951,,0.25
3080,9456,Other,Closed,2024-09-30 13:13:56.249700,2024-04-07 16:04:31.249074,0.0
3081,1223,Account,Open,2024-02-08 03:24:41.001273,,0.0
3082,2749,Other,Closed,2024-06-01 18:01:57.942317,2024-06-20 11:27:57.966599,0.25
3083,4592,Other,Open,2024-06-09 08:20:30.385469,2024-03-18 16:17:24.945983,0.0
3084,7130,Return,Open,2024-03-02 22:15:21.396112,2024-09-08 11:42:25.592160,0.0
3085,6976,Shipping,Closed,2024-04-03 05:56:25.562996,,0.25
3086,7938,Product Issue,In Progress,2024-08-25 22:06:15.336336,2024-06-12 15:49:58.866397,0.0
3087,6016,Other,In Progress,2024-01-14 23:37:57.340627,2024-10-07 14:45:39.544823,0.0
3088,5815,Return,In Progress,2024-05-14 19:43:23.405559,2024-02-15 20:27:13.106420,0.0
3089,162,Product Issue,Closed,2024-04-23 15:00:17.881062,2024-09-20 10:43:50.902943,0.0
3090,4337,Other,Open,2024-04-24 22:47:27.675884,2024-10-26 16:04:40.277928,0.0
3091,4853,Return,In Progress,2024-03-16 03:41:26.149341,,0.25
3092,7890,Product Issue,Closed,2024-04-13 09:24:04.402388,2024-01-29 15:32:15.844262,0.0
3093,7784,Account,Open,2024-04-08 12:19:49.174860,2024-10-23 14:47:04.458028,0.0
3094,3873,Account,Closed,2024-09-07 06:12:42.014879,2024-04-11 08:36:07.812325,0.0
3095,8986,Product Issue,Closed,2024-08-21 16:50:28.534880,,0.25
3096,232,Product Issue,Open,2024-06-29 07:06:50.027271,2024-04-22 00:52:23.282855,0.0
3097,4075,Other,Closed,2024-06-19 03:48:14.850042,,0.25
3098,827,Other,Open,2024-04-20 22:54:45.550845,2024-10-03 17:35:44.412226,0.0
3099,2719,Return,In Progress,2024-08-18 14:24:11.223775,,0.0
3100,9548,Account,In Progress,2024-06-16 09:16:46.464483,,0.0
3101,5585,Shipping,Closed,2024-04-01 21:45:12.832630,,0.25
3102,4093,Other,In Progress,2024-05-30 21:05:38.651252,2024-08-29 10:58:50.438231,0.25
3103,8427,Return,Closed,2024-09-05 22:08:39.619955,2024-01-19 11:19:15.446408,0.25
3104,2995,Other,Closed,2024-09-07 21:13:17.819134,,0.25
3105,4169,Product Issue,In Progress,2024-05-14 15:12:29.383675,2024-07-30 04:58:35.908955,0.25
3106,4844,Shipping,Open,2024-03-21 00:25:44.948636,2024-09-30 00:05:20.188309,0.0
3107,8567,Other,Open,2024-04-05 01:39:53.111266,2024-01-05 09:56:36.701689,0.0
3108,7620,Return,Open,2024-02-15 04:11:27.584033,,0.25
3109,410,Shipping,In Progress,2024-03-07 07:42:05.497767,2024-10-02 14:32:13.559089,0.0
3110,7524,Return,Closed,2024-06-22 20:32:26.420177,2024-07-08 10:03:30.693357,0.25
3111,5566,Account,In Progress,2024-07-08 18:33:00.790709,2024-06-20 19:39:10.586259,0.0
3112,5706,Product Issue,Open,2024-01-14 07:42:19.400890,2024-06-07 15:12:49.538099,0.0
3113,74,Other,Closed,2024-07-08 06:22:09.992449,2024-03-08 01:56:06.892830,0.0
3114,78,Product Issue,Closed,2024-03-03 10:27:36.551726,2024-06-23 07:18:35.499331,0.0
3115,2552,Product Issue,Open,2024-07-19 19:18:05.345885,2024-08-13 16:47:09.240206,0.0
3116,7253,Return,Open,2024-04-15 22:00:42.355602,,0.0
3117,9955,Account,Open,2024-09-07 12:15:51.027292,,0.0
3118,7264,Account,In Progress,2024-09-02 09:07:07.872895,2024-03-09 04:54:01.855885,0.25
3119,3862,Other,Closed,2024-08-03 13:01:02.014290,2024-06-01 07:33:57.969174,0.0
3120,2103,Account,Open,2024-10-22 06:24:29.905883,2024-04-17 14:56:31.269862,0.0
3121,8255,Product Issue,Open,2024-07-06 02:23:00.685571,,0.75
3122,2876,Product Issue,Closed,2024-10-15 23:15:36.699208,2024-05-18 07:37:00.331093,0.25
3123,4680,Product Issue,Closed,2024-06-02 00:09:36.853601,2024-07-02 22:10:56.228716,0.0
3124,4555,Account,Open,2024-03-02 18:54:02.618985,2024-05-20 04:17:16.747527,0.0
3125,8617,Account,Open,2024-08-17 00:59:47.354599,,0.0
3126,6714,Other,Closed,2024-07-09 06:24:46.695897,,0.0
3127,625,Return,Closed,2024-10-08 20:54:49.525785,2024-10-18 05:53:47.432447,0.0
3128,8910,Shipping,In Progress,2024-08-02 06:00:32.863966,2024-10-20 18:27:09.159100,0.0
3129,5520,Product Issue,Open,2024-07-02 17:32:11.776947,2024-07-01 02:21:36.920971,0.25
3130,9245,Return,Closed,2024-01-12 02:46:32.248357,,0.0
3131,3079,Shipping,In Progress,2024-08-09 09:13:22.227317,2024-07-18 01:44:37.311470,0.0
3132,3532,Other,Closed,2024-06-13 23:20:23.601892,2024-07-19 19:10:15.990935,0.0
3133,25,Product Issue,Open,2024-06-02 14:55:56.581522,2024-10-15 06:02:07.734053,0.0
3134,1088,Return,Open,2024-10-05 12:52:52.116614,2024-07-03 05:33:49.071050,0.0
3135,3722,Account,Closed,2024-04-20 23:23:27.424795,2024-09-24 16:58:36.273996,0.0
3136,2550,Account,In Progress,2024-03-19 04:41:14.080469,2024-07-06 13:48:45.082978,0.25
3137,6788,Return,Open,2024-06-17 05:28:48.563252,,0.0
3138,6314,Account,Open,2024-09-05 01:00:40.678475,,0.25
3139,4105,Other,In Progress,2024-03-03 13:03:24.957946,,0.0
3140,6036,Product Issue,Open,2024-07-01 20:36:29.233192,,0.0
3141,5656,Product Issue,Closed,2024-02-15 06:45:37.318602,,0.0
3142,2816,Product Issue,In Progress,2024-01-15 21:49:01.128147,,0.0
3143,6550,Account,In Progress,2024-01-24 20:43:35.291256,2024-09-23 12:00:15.715062,0.0
3144,6189,Shipping,Open,2024-07-02 05:57:47.478497,2024-04-08 14:32:43.556375,0.0
3145,8401,Shipping,In Progress,2024-05-15 16:15:38.534756,,0.0
3146,5565,Account,In Progress,2024-03-01 21:05:01.282797,,0.25
3147,4418,Return,Open,2024-03-13 21:13:59.164952,,0.0
3148,6738,Product Issue,Open,2024-06-20 18:23:53.116317,,0.0
3149,7498,Other,Open,2024-04-21 07:13:57.012215,,0.0
3150,1166,Shipping,Closed,2024-01-25 13:18:41.551867,2024-10-10 04:50:30.760673,0.0
3151,7478,Other,Open,2024-07-20 17:44:43.212354,2024-02-02 11:46:59.455157,0.0
3152,7025,Return,Closed,2024-07-27 18:26:49.869942,2024-08-01 08:44:49.522929,0.0
3153,2817,Shipping,Closed,2024-02-15 19:40:34.189615,,0.25
3154,7233,Product Issue,In Progress,2024-03-17 04:52:51.227918,2024-05-20 06:23:38.624308,0.0
3155,2607,Shipping,In Progress,2024-04-10 20:58:25.447471,,0.0
3156,3585,Shipping,In Progress,2024-08-23 20:46:50.825489,,0.5
3157,4355,Return,Closed,2024-01-13 03:55:33.075377,2024-09-22 07:16:09.800637,0.25
3158,4533,Product Issue,Closed,2024-01-28 19:28:03.791014,2024-01-01 21:17:06.012505,0.0
3159,6367,Shipping,In Progress,2024-08-07 06:30:35.828182,,0.0
3160,7567,Return,Open,2024-03-18 00:42:40.893338,2024-02-29 12:00:11.131721,0.0
3161,4160,Account,In Progress,2024-08-03 18:23:03.843171,,0.25
3162,4376,Other,Open,2024-04-11 11:36:55.495353,2024-01-05 14:08:59.836811,0.0
3163,4009,Product Issue,In Progress,2024-08-15 03:33:53.382084,2024-01-27 15:48:09.665612,0.0
3164,1670,Shipping,Open,2024-04-02 21:45:21.108557,2024-03-18 07:39:33.519293,0.0
3165,8646,Return,In Progress,2024-08-15 11:52:06.272679,,0.5
3166,6722,Return,Closed,2024-01-03 18:06:31.964178,2024-06-13 11:21:59.977377,0.25
3167,8177,Shipping,Open,2024-05-23 10:23:21.606830,2024-06-30 05:27:51.888620,0.0
3168,3370,Other,Open,2024-09-25 15:33:44.935155,,0.5
3169,6635,Account,Open,2024-06-19 15:15:22.755274,2024-04-28 17:18:11.186024,0.0
3170,990,Shipping,In Progress,2024-10-27 12:04:36.562977,2024-10-25 08:51:07.183472,0.0
3171,6654,Shipping,Open,2024-08-03 07:12:56.159657,,0.0
3172,7134,Shipping,In Progress,2024-04-05 10:12:24.106102,2024-03-25 00:52:36.929301,0.25
3173,9539,Other,Closed,2024-09-04 12:36:18.087218,2024-06-14 13:50:32.384174,0.25
3174,5272,Account,Open,2024-10-03 00:05:07.613457,,0.25
3175,381,Shipping,Open,2024-01-12 17:10:32.661408,2024-08-04 08:48:16.732419,0.0
3176,4775,Product Issue,Open,2024-06-01 17:37:22.282734,,0.5
3177,8434,Return,In Progress,2024-03-12 08:53:21.436172,2024-04-07 01:45:53.291933,0.0
3178,3442,Product Issue,Open,2024-09-26 10:08:53.215386,2024-06-06 17:59:30.258039,0.0
3179,2427,Account,Closed,2024-08-02 15:44:09.378922,2024-10-27 06:14:46.748094,0.25
3180,5422,Shipping,Closed,2024-05-28 03:19:27.061188,2024-05-22 18:06:32.715169,0.5
3181,8463,Account,In Progress,2024-03-26 15:16:58.249794,,0.0
3182,6391,Product Issue,Closed,2024-06-30 14:07:19.985588,2024-06-11 14:19:31.885164,0.5
3183,291,Return,Open,2024-06-03 04:25:23.628907,2024-08-10 16:24:19.949829,0.0
3184,3747,Return,Open,2024-10-07 09:10:19.657135,2024-09-24 01:25:16.699377,0.0
3185,1565,Account,Open,2024-09-24 08:09:58.627970,2024-02-29 11:14:32.264469,0.25
3186,3324,Other,In Progress,2024-10-04 12:59:52.511423,2024-03-13 09:45:39.360357,0.0
3187,5191,Return,Closed,2024-01-23 10:01:31.897135,2024-02-01 05:26:58.914986,0.25
3188,7453,Return,Closed,2024-06-18 07:18:37.479524,2024-08-02 21:17:08.288489,0.0
3189,2292,Account,Open,2024-06-11 14:26:02.315034,2024-07-28 21:10:42.538379,0.0
3190,7177,Shipping,Closed,2024-09-28 14:01:56.228620,,0.0
3191,1931,Return,In Progress,2024-10-07 07:31:21.317207,2024-08-11 06:33:25.487312,0.5
3192,9201,Shipping,In Progress,2024-04-29 16:07:47.376219,2024-04-18 00:21:44.251912,0.25
3193,7718,Other,Open,2024-03-14 01:56:06.508362,2024-06-23 13:34:44.906014,0.25
3194,8646,Account,In Progress,2024-08-05 10:05:57.274713,,0.5
3195,5475,Return,Closed,2024-04-03 14:34:37.957672,2024-10-03 00:40:50.741369,0.25
3196,9072,Return,Open,2024-02-12 08:25:38.900677,2024-04-25 04:52:03.706360,0.5
3197,7159,Other,Open,2024-09-09 19:46:03.650941,2024-07-27 00:54:11.905879,0.0
3198,1678,Return,In Progress,2024-07-24 20:31:16.212698,2024-10-11 21:13:22.019014,0.0
3199,3180,Account,Open,2024-06-22 22:01:36.357554,,0.25
3200,2590,Account,In Progress,2024-06-12 22:27:44.766048,2024-09-22 16:39:45.876141,0.25
3201,7737,Product Issue,In Progress,2024-07-26 21:23:21.185625,2024-05-26 10:37:08.872669,0.0
3202,8926,Product Issue,Open,2024-03-07 05:53:03.209572,2024-08-17 21:18:26.287783,0.0
3203,5608,Other,Open,2024-05-01 10:04:06.339618,,0.0
3204,1342,Return,In Progress,2024-03-01 01:05:52.788057,,0.0
3205,4153,Other,Open,2024-05-24 01:56:16.709925,2024-05-29 00:59:49.811441,0.0
3206,6631,Account,In Progress,2024-04-25 15:30:24.146490,2024-04-14 08:12:06.764359,0.0
3207,5181,Return,Closed,2024-06-06 03:38:02.918879,2024-07-15 04:37:28.056518,0.0
3208,7423,Shipping,Open,2024-09-16 20:37:59.723148,2024-08-16 23:31:40.119107,0.0
3209,8854,Shipping,In Progress,2024-07-07 21:42:53.247864,2024-04-29 08:56:53.937355,0.25
3210,9421,Account,Open,2024-09-04 23:01:58.183308,,0.5
3211,2721,Other,In Progress,2024-08-18 10:07:03.808275,,0.5
3212,309,Product Issue,Closed,2024-07-20 17:19:45.519954,2024-04-26 14:09:01.482452,0.25
3213,9187,Shipping,In Progress,2024-08-23 02:47:47.818566,,0.25
3214,9340,Return,Closed,2024-05-28 08:16:42.564523,,0.0
3215,1962,Other,In Progress,2024-05-18 18:08:47.365220,,0.0
3216,5230,Account,Closed,2024-07-31 21:33:46.206983,,0.0
3217,3837,Shipping,Open,2024-05-12 15:21:20.687024,,0.25
3218,9184,Return,Closed,2024-05-11 23:48:49.845003,,0.0
3219,8044,Return,Closed,2024-09-09 11:22:26.324334,2024-01-10 13:03:19.532072,0.0
3220,7082,Return,In Progress,2024-03-28 10:13:42.079684,2024-03-12 17:15:00.792994,0.0
3221,3692,Product Issue,Closed,2024-07-30 15:27:31.041774,,0.5
3222,336,Account,Closed,2024-03-25 00:37:43.828517,2024-05-04 01:54:36.176820,0.5
3223,7264,Shipping,Open,2024-10-17 16:30:23.746603,,0.25
3224,2023,Shipping,Open,2024-04-05 17:28:38.024117,2024-06-05 21:26:11.950377,0.0
3225,8549,Shipping,Open,2024-03-01 17:23:33.672707,,0.0
3226,66,Account,Open,2024-06-26 09:46:02.189043,2024-07-20 15:04:28.160967,0.25
3227,4986,Account,Open,2024-02-17 14:14:10.367081,2024-05-10 08:41:26.392818,0.25
3228,4316,Product Issue,Closed,2024-06-17 00:47:21.093750,,0.0
3229,157,Shipping,Open,2024-09-25 10:13:25.113972,2024-07-15 20:14:24.725507,0.25
3230,8150,Other,In Progress,2024-09-05 12:27:33.057765,2024-10-17 17:49:41.739727,0.25
3231,746,Other,Open,2024-04-16 07:15:54.200228,2024-04-23 15:36:59.927246,0.25
3232,740,Other,Closed,2024-04-10 06:40:18.444079,,0.25
3233,1666,Product Issue,In Progress,2024-02-20 10:25:41.123491,2024-04-10 04:49:46.302003,0.0
3234,7016,Return,In Progress,2024-01-14 12:09:01.027968,,0.0
3235,83,Product Issue,In Progress,2024-07-23 19:15:23.827063,,0.25
3236,8232,Other,Closed,2024-08-23 22:02:35.036678,2024-07-14 08:11:48.053537,0.0
3237,9421,Return,Closed,2024-05-23 07:43:33.356428,2024-10-28 11:26:28.316333,0.5
3238,6269,Account,In Progress,2024-08-26 13:17:26.903852,2024-08-12 09:53:29.387273,0.25
3239,506,Product Issue,Closed,2024-08-30 23:37:38.842779,2024-03-10 12:14:09.359221,0.0
3240,6055,Other,In Progress,2024-09-22 06:15:11.163831,2024-08-26 14:01:58.420620,0.25
3241,6487,Shipping,Open,2024-01-10 00:09:49.836163,2024-04-23 03:03:01.820552,0.25
3242,8977,Return,Open,2024-10-14 03:29:45.093348,2024-08-26 22:55:45.733958,0.25
3243,9896,Other,Closed,2024-09-05 13:03:26.322095,,0.75
3244,7226,Shipping,In Progress,2024-01-19 15:02:38.549838,2024-07-19 22:15:18.558686,0.0
3245,5752,Shipping,Closed,2024-04-12 04:03:28.004483,,0.0
3246,5479,Product Issue,In Progress,2024-08-13 18:51:43.688914,2024-02-25 00:42:08.543599,0.25
3247,3428,Account,Closed,2024-08-19 07:08:36.954210,2024-07-21 12:58:49.136776,0.25
3248,3462,Account,Closed,2024-03-26 18:57:08.409969,2024-07-19 20:40:05.290635,0.0
3249,2506,Shipping,In Progress,2024-07-27 23:46:22.248273,2024-01-04 04:37:08.017455,0.0
3250,3952,Other,Open,2024-10-05 20:29:33.963678,,0.25
3251,4442,Account,In Progress,2024-06-11 11:18:25.681997,2024-10-03 15:29:58.239905,0.25
3252,2148,Shipping,Closed,2024-07-06 12:42:22.905089,2024-04-29 15:44:45.816097,0.25
3253,7323,Return,Closed,2024-02-24 18:27:51.483717,2024-01-24 12:30:44.569093,0.25
3254,5242,Account,In Progress,2024-02-03 02:20:22.716040,,0.25
3255,6516,Product Issue,Open,2024-03-20 02:22:42.076547,2024-07-24 16:01:47.912467,0.25
3256,7118,Shipping,Open,2024-10-10 17:57:35.056687,2024-10-21 23:43:30.537251,0.0
3257,653,Shipping,Open,2024-09-12 23:06:22.781649,2024-04-09 06:32:40.290092,0.75
3258,6199,Product Issue,In Progress,2024-04-29 03:32:09.371915,2024-05-17 11:18:21.485371,0.25
3259,7458,Product Issue,Open,2024-08-10 20:41:02.571591,,0.0
3260,7973,Product Issue,In Progress,2024-01-18 10:10:21.428403,2024-03-13 03:03:54.306207,0.0
3261,2576,Account,Open,2024-01-18 23:59:30.206840,2024-04-14 10:46:05.482038,0.0
3262,1253,Product Issue,In Progress,2024-10-16 01:34:10.029314,2024-09-06 17:15:49.638219,0.0
3263,2807,Product Issue,Closed,2024-06-25 11:15:59.220237,2024-05-12 03:43:10.812195,0.25
3264,4675,Other,Closed,2024-10-13 15:01:37.743026,2024-01-20 14:29:18.782556,0.5
3265,2526,Product Issue,Open,2024-08-23 20:33:07.382090,2024-01-18 15:31:42.279192,0.25
3266,6129,Return,Closed,2024-01-10 08:25:51.645649,,0.0
3267,5778,Shipping,In Progress,2024-01-27 03:05:51.137438,2024-02-02 22:34:27.290086,0.0
3268,9436,Return,Open,2024-04-27 19:12:42.228139,,0.0
3269,1561,Return,Open,2024-02-24 06:33:10.043968,2024-08-15 16:07:04.564543,0.0
3270,6170,Other,Closed,2024-04-26 02:45:42.676399,2024-04-06 17:12:17.794632,0.0
3271,5362,Other,In Progress,2024-03-23 22:13:25.117685,2024-10-10 18:48:04.852868,0.0
3272,3,Product Issue,Closed,2024-04-18 13:42:44.378650,,0.0
3273,2926,Return,Open,2024-08-17 21:40:36.892629,2024-03-02 20:25:33.311331,0.0
3274,6836,Shipping,In Progress,2024-07-20 17:04:45.629506,2024-09-07 12:05:11.739573,0.0
3275,5888,Account,In Progress,2024-08-06 21:25:07.048357,2024-06-20 16:31:07.854467,0.0
3276,5643,Shipping,Open,2024-07-11 12:05:00.463963,2024-02-21 10:07:16.438758,0.0
3277,7031,Return,Closed,2024-07-31 23:35:15.272635,2024-03-19 19:41:58.660073,0.0
3278,3875,Account,In Progress,2024-07-14 16:27:42.215637,2024-09-26 15:17:15.034998,0.25
3279,2612,Other,In Progress,2024-02-03 04:34:53.573254,2024-06-15 07:46:52.209993,0.0
3280,739,Product Issue,Closed,2024-09-20 01:33:29.091662,2024-01-03 18:16:53.352235,0.0
3281,6710,Shipping,In Progress,2024-03-19 21:11:19.729532,,0.0
3282,1931,Return,In Progress,2024-09-13 02:22:32.187703,2024-08-24 20:37:01.498452,0.5
3283,4544,Shipping,Open,2024-04-07 07:04:46.994538,,0.0
3284,9417,Other,In Progress,2024-04-26 10:55:47.096806,2024-03-08 18:08:53.162428,0.0
3285,7846,Shipping,Open,2024-06-04 05:53:06.390204,2024-09-17 18:07:43.794394,0.0
3286,1125,Product Issue,Closed,2024-07-07 08:24:37.986376,2024-07-05 13:14:48.991917,0.0
3287,230,Product Issue,In Progress,2024-03-08 14:45:45.125350,,0.25
3288,3308,Product Issue,Open,2024-10-25 11:00:50.897327,2024-10-18 08:11:00.283126,0.25
3289,4155,Shipping,Open,2024-02-01 15:38:13.842467,,0.0
3290,1081,Other,Open,2024-04-02 04:27:03.156534,2024-05-07 07:48:32.973245,0.5
3291,1193,Account,In Progress,2024-08-24 07:47:34.669550,,0.0
3292,766,Account,In Progress,2024-01-13 09:09:17.119392,2024-05-03 07:54:20.944408,0.0
3293,9602,Shipping,Closed,2024-02-27 14:25:08.422570,,0.25
3294,4824,Product Issue,Open,2024-05-13 06:38:45.529953,,0.0
3295,907,Other,Closed,2024-09-08 05:39:56.825446,2024-08-30 19:41:24.789284,0.0
3296,9694,Product Issue,Open,2024-09-27 08:57:04.472857,2024-03-03 00:21:42.203490,0.0
3297,892,Product Issue,In Progress,2024-01-24 06:29:30.748054,2024-04-16 11:25:05.599212,0.0
3298,5211,Other,In Progress,2024-08-27 15:30:44.168723,2024-04-21 22:27:12.360008,0.0
3299,6760,Shipping,Closed,2024-04-20 06:25:31.136314,2024-09-29 07:52:11.990571,0.0
3300,7552,Return,Open,2024-03-09 05:21:24.480990,,0.25
3301,2524,Product Issue,Closed,2024-02-05 17:34:00.379198,2024-03-07 11:00:41.314209,0.25
3302,4554,Product Issue,In Progress,2024-07-13 22:26:05.886817,2024-08-18 12:50:15.219054,0.25
3303,4770,Other,Open,2024-09-12 15:02:46.207930,,0.25
3304,7137,Return,Closed,2024-01-28 09:38:15.665538,2024-03-07 00:57:11.372401,0.0
3305,8532,Shipping,Closed,2024-07-06 07:27:47.142211,2024-08-25 22:17:26.729391,0.0
3306,3498,Account,Closed,2024-09-28 05:30:34.391171,2024-02-13 16:26:52.388548,0.5
3307,7365,Account,In Progress,2024-09-01 23:35:56.237777,,0.5
3308,558,Product Issue,Closed,2024-05-29 08:48:23.815413,2024-06-01 06:02:50.775481,0.25
3309,4212,Other,Open,2024-05-11 02:57:44.021011,,0.5
3310,5421,Account,Closed,2024-05-13 05:39:19.020814,2024-04-24 04:35:03.630652,0.0
3311,6546,Return,Closed,2024-02-10 00:36:49.425017,2024-06-01 22:03:46.608685,0.0
3312,5774,Product Issue,Closed,2024-10-07 12:40:54.181222,2024-02-15 19:36:29.243291,0.25
3313,2501,Shipping,In Progress,2024-06-10 01:08:50.317801,2024-10-15 05:55:56.036107,0.25
3314,6292,Shipping,Closed,2024-06-09 18:18:55.223210,2024-08-06 21:47:24.940192,0.0
3315,5992,Return,Open,2024-05-14 15:09:20.756513,2024-10-06 06:51:06.582526,0.5
3316,2280,Shipping,Closed,2024-08-02 04:54:11.459983,2024-09-26 16:41:22.436961,0.0
3317,9467,Shipping,In Progress,2024-10-24 21:16:10.093827,2024-09-21 09:48:52.039469,0.0
3318,600,Account,Open,2024-01-01 10:53:46.963533,,0.0
3319,9460,Return,Closed,2024-09-15 15:42:45.038906,2024-08-30 11:35:53.489432,0.0
3320,3321,Other,Open,2024-09-03 18:02:45.905296,2024-01-22 06:23:12.306171,0.25
3321,5231,Shipping,Open,2024-10-16 13:40:00.161838,,0.0
3322,855,Product Issue,Closed,2024-08-20 01:07:51.666536,,0.0
3323,1375,Account,Closed,2024-05-09 01:20:14.410107,2024-02-15 11:10:06.931149,0.0
3324,6299,Return,Open,2024-10-12 13:36:29.200103,2024-03-23 19:50:35.910906,0.0
3325,9141,Return,Closed,2024-02-28 00:02:18.351825,2024-05-20 06:02:45.760525,0.0
3326,1481,Return,Closed,2024-06-10 23:46:11.321366,2024-02-05 19:48:29.888353,0.0
3327,1710,Other,Open,2024-10-23 00:03:22.673149,,0.0
3328,8417,Other,In Progress,2024-10-27 13:40:30.786949,,0.0
3329,2559,Product Issue,Open,2024-01-15 02:01:40.653901,,0.0
3330,3654,Shipping,Closed,2024-04-17 07:30:49.955336,2024-05-04 13:58:29.812630,0.25
3331,287,Account,Open,2024-06-10 15:22:51.440418,,0.25
3332,3276,Other,Closed,2024-02-19 00:49:42.348487,2024-09-23 12:08:51.579528,0.0
3333,1259,Other,In Progress,2024-06-10 23:03:00.665388,,0.5
3334,100,Return,Open,2024-05-02 19:32:50.773119,2024-08-29 17:46:09.078458,0.0
3335,9445,Account,Closed,2024-07-16 01:10:23.021053,2024-04-28 12:44:22.678011,0.0
3336,7509,Shipping,Open,2024-01-27 14:51:12.434036,2024-07-26 10:47:56.268676,0.5
3337,3426,Product Issue,Closed,2024-09-30 02:41:03.752380,2024-02-11 11:16:36.311175,0.0
3338,8558,Product Issue,Open,2024-03-23 21:36:29.009124,,0.25
3339,9021,Product Issue,Closed,2024-02-07 18:41:33.849445,2024-03-14 15:36:57.946328,0.0
3340,9557,Other,Closed,2024-01-15 11:43:42.878860,,0.0
3341,2296,Account,Open,2024-02-20 02:30:37.423689,2024-08-04 11:25:52.600277,0.5
3342,5226,Shipping,Open,2024-04-10 10:30:28.608645,,0.0
3343,5499,Account,Closed,2024-03-04 02:33:54.219612,,0.0
3344,111,Shipping,In Progress,2024-09-04 21:58:19.940957,,0.0
3345,8716,Other,Open,2024-10-24 13:16:37.528246,2024-04-12 09:25:15.107027,0.0
3346,7960,Shipping,In Progress,2024-04-07 23:51:56.606035,,0.0
3347,2224,Account,Closed,2024-06-21 10:54:36.557151,2024-01-19 02:28:07.591890,0.25
3348,7573,Account,In Progress,2024-10-23 10:07:37.995723,,0.0
3349,3713,Shipping,Open,2024-01-28 10:51:47.888556,,0.25
3350,6353,Product Issue,Open,2024-07-13 18:33:54.319513,,0.0
3351,8904,Shipping,Closed,2024-02-28 03:52:31.495660,,0.0
3352,8984,Account,Closed,2024-01-28 07:35:01.247135,2024-08-28 13:20:58.662055,0.25
3353,9728,Shipping,Open,2024-05-21 04:47:10.174869,2024-08-08 14:09:58.415933,0.25
3354,3972,Shipping,Closed,2024-04-05 19:12:24.289003,2024-07-31 02:56:13.359798,0.0
3355,1844,Return,Open,2024-05-15 04:33:53.553391,2024-01-03 14:55:27.926904,0.25
3356,9502,Shipping,In Progress,2024-01-21 03:58:26.226709,2024-03-20 03:47:50.237115,0.25
3357,6090,Other,Open,2024-05-26 21:03:13.959363,2024-09-27 01:06:55.991943,0.25
